test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll,entropy_at_site,native_ll_at_site,emb_cosine_dist_to_wt
3754,2,1,-5.7949218750,-0.2855760753,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3755,2,1,-9.3144531250,-0.2991650105,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3756,2,1,-12.0722656250,-0.3098129332,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3757,2,1,-13.4453125000,-0.3151142597,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3758,2,1,-13.1445312500,-0.3139529526,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3759,2,1,-10.3046875000,-0.3029882908,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3760,2,1,-12.0800781250,-0.3098430932,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3761,2,1,-12.4648437500,-0.3113286793,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3762,2,1,-6.1289062500,-0.2868655920,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3763,2,1,-12.9023437500,-0.3130178452,-0.263202,0.542169,6.656030,-157.414551,0.043689,-0.005953,
3764,2,1,-3.5944821835,-0.2770801783,-0.263202,0.542169,6.656030,-157.414551,1.444436,-0.817910,
3765,2,1,-9.6367187500,-0.3004092574,-0.263202,0.542169,6.656030,-157.414551,1.444436,-0.817910,
3766,2,1,-3.3378903866,-0.2760894597,-0.263202,0.542169,6.656030,-157.414551,1.444436,-0.817910,
3767,2,1,-8.9863281250,-0.2978981137,-0.263202,0.542169,6.656030,-157.414551,0.014704,-0.001706,
3768,2,1,-16.0273437500,-0.3250834942,-0.263202,0.542169,6.656030,-157.414551,0.014704,-0.001706,
3769,2,1,-9.4873046875,-0.2998323739,-0.263202,0.542169,6.656030,-157.414551,0.014704,-0.001706,
3770,2,1,-8.8164062500,-0.2972420454,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3771,2,1,-12.7539062500,-0.3124447465,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3772,2,1,-10.6621093750,-0.3043683171,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3773,2,1,-9.8837890625,-0.3013631999,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3774,2,1,-6.8232421875,-0.2895464301,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3775,2,1,-11.0781250000,-0.3059745431,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3776,2,1,-10.0058593750,-0.3018345237,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3777,2,1,-6.2988281250,-0.2875216603,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3778,2,1,-10.7636718750,-0.3047604263,-0.263202,0.542169,6.656030,-157.414551,0.057746,-0.007512,
3779,2,1,-3.9990234375,-0.2786420882,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3780,2,1,-9.4687500000,-0.2997607291,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3781,2,1,-3.6147460938,-0.2771584094,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3782,2,1,-4.3304443359,-0.2799217105,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3783,2,1,-6.3291015625,-0.2876385450,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3784,2,1,-5.6347656250,-0.2849577069,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3785,2,1,-4.9982910156,-0.2825002670,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3786,2,1,-5.8164062500,-0.2856590152,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3787,2,1,-3.1201171875,-0.2752486467,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3788,2,1,-4.8813476562,-0.2820487618,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3789,2,1,-6.6367187500,-0.2888262570,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3790,2,1,-3.9101562500,-0.2782989740,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3791,2,1,-5.4360351562,-0.2841904163,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3792,2,1,-4.4901275635,-0.2805382609,-0.263202,0.542169,6.656030,-157.414551,0.923293,-0.196444,
3793,2,1,4.8286132812,-0.2445585579,-0.263202,0.542169,6.656030,-157.414551,1.023492,-5.138415,
3794,2,1,-3.5346679688,-0.2768492103,-0.263202,0.542169,6.656030,-157.414551,1.023492,-5.138415,
3795,2,1,-1.6411132812,-0.2695381939,-0.263202,0.542169,6.656030,-157.414551,1.023492,-5.138415,
3796,2,1,-12.6064453125,-0.3118754029,-0.263202,0.542169,6.656030,-157.414551,0.001889,-0.000156,
3797,2,1,-14.1523437500,-0.3178441226,-0.263202,0.542169,6.656030,-157.414551,0.001889,-0.000156,
3798,2,1,-11.2687377930,-0.3067105114,-0.263202,0.542169,6.656030,-157.414551,0.001889,-0.000156,
3799,2,1,-12.4238281250,-0.3111703098,-0.263202,0.542169,6.656030,-157.414551,0.001889,-0.000156,
3800,2,1,-13.7421875000,-0.3162604868,-0.263202,0.542169,6.656030,-157.414551,0.001889,-0.000156,
3801,2,1,-11.9414062500,-0.3093076646,-0.263202,0.542169,6.656030,-157.414551,0.001889,-0.000156,
3802,2,1,-7.2033691406,-0.2910141051,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3803,2,1,-14.0195312500,-0.3173313141,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3804,2,1,-5.5078125000,-0.2844675481,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3805,2,1,-7.5195312500,-0.2922348082,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3806,2,1,-10.1425781250,-0.3023623824,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3807,2,1,-7.6889648438,-0.2928889692,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3808,2,1,-8.0449218750,-0.2942633331,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3809,2,1,-9.5507812500,-0.3000774682,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3810,2,1,-7.0432128906,-0.2903957367,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3811,2,1,-8.1943359375,-0.2948402166,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3812,2,1,-9.2812500000,-0.2990368009,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3813,2,1,-3.6484375000,-0.2772884965,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3814,2,1,-11.7695312500,-0.3086440563,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3815,2,1,-4.0263671875,-0.2787476778,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3816,2,1,-4.5701904297,-0.2808473706,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3817,2,1,-8.0898437500,-0.2944367826,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3818,2,1,-4.0839843750,-0.2789701223,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3819,2,1,-6.6025390625,-0.2886942923,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3820,2,1,-7.1679687500,-0.2908774018,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3821,2,1,-5.9853515625,-0.2863113284,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3822,2,1,-5.8212890625,-0.2856778800,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3823,2,1,-7.1738281250,-0.2909000218,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3824,2,1,-4.1899414062,-0.2793792486,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3825,2,1,-3.4384765625,-0.2764778137,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3826,2,1,-5.3496093750,-0.2838567197,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3827,2,1,-4.6136474609,-0.2810151577,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3828,2,1,-3.2802734375,-0.2758670151,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3829,2,1,-2.0605468750,-0.2711576223,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3830,2,1,-9.0976562500,-0.2983279526,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3831,2,1,-4.5800781250,-0.2808855474,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3832,2,1,-4.1091308594,-0.2790672183,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3833,2,1,-6.4375000000,-0.2880570590,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3834,2,1,-5.6679687500,-0.2850859165,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3835,2,1,-6.8398437500,-0.2896105349,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3836,2,1,-3.4150390625,-0.2763873339,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3837,2,1,-4.8310546875,-0.2818545699,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3838,2,1,-3.0000000000,-0.2747848630,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3839,2,1,-6.7548828125,-0.2892824709,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3840,2,1,-9.6015625000,-0.3002735376,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3841,2,1,-7.4843750000,-0.2920990586,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3842,2,1,-7.7031250000,-0.2929436564,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3843,2,1,-5.7065429688,-0.2852348387,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3844,2,1,-10.9335937500,-0.3054164946,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3845,2,1,-4.1210937500,-0.2791134119,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3846,2,1,-9.6992187500,-0.3006505668,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3847,2,1,-5.6345214844,-0.2849567533,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3848,2,1,-4.5820312500,-0.2808930874,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3849,2,1,-8.4199218750,-0.2957112193,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3850,2,1,-9.3046875000,-0.2991272807,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3851,2,1,-7.8925776482,-0.2936751246,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3852,2,1,-9.2617187500,-0.2989614010,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3853,2,1,-14.1367187500,-0.3177837729,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3854,2,1,-13.6357421875,-0.3158495128,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3855,2,1,-16.1484375000,-0.3255510628,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3856,2,1,-15.2265625000,-0.3219917119,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3857,2,1,-7.5000000000,-0.2921593785,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3858,2,1,-15.5195312500,-0.3231228590,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3859,2,1,-13.5292968750,-0.3154385388,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3860,2,1,-14.7324218750,-0.3200837970,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3861,2,1,-16.6835937500,-0.3276173174,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3862,2,1,-10.6123046875,-0.3041760027,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3863,2,1,-11.6835937500,-0.3083122671,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3864,2,1,-15.5390625000,-0.3231982589,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3865,2,1,-17.4843750000,-0.3307091296,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3866,2,1,-14.6464843750,-0.3197519779,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3867,2,1,-13.4794921875,-0.3152462244,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3868,2,1,-13.8740234375,-0.3167695105,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3869,2,1,-14.4902343750,-0.3191487193,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3870,2,1,-14.0859375000,-0.3175877333,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3871,2,1,-9.6376953125,-0.3004130423,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3872,2,1,-11.9111328125,-0.3091907799,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3873,2,1,-14.2460937500,-0.3182060719,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3874,2,1,-14.4257812500,-0.3188998401,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3875,2,1,-6.5703125000,-0.2885698676,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3876,2,1,-13.1835937500,-0.3141037524,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3877,2,1,-13.4199218750,-0.3150162399,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3878,2,1,-8.8232421875,-0.2972684205,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3879,2,1,-14.8750000000,-0.3206342757,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3880,2,1,-10.3662109375,-0.3032258451,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3881,2,1,-13.8242187500,-0.3165772259,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3882,2,1,-11.6064453125,-0.3080143929,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3883,2,1,-9.4504394531,-0.2996900380,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3884,2,1,-13.0371093750,-0.3135381937,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3885,2,1,-12.0722656250,-0.3098129332,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3886,2,1,-8.3876953125,-0.2955867946,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3887,2,1,-13.7851562500,-0.3164263964,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3888,2,1,-8.5654296875,-0.2962730229,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3889,2,1,-10.8476562500,-0.3050847054,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3890,2,1,-13.3789062500,-0.3148579001,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3891,2,1,-13.6835937500,-0.3160342872,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3892,2,1,-8.9428710938,-0.2977303267,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3893,2,1,-9.2221679688,-0.2988086939,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3894,2,1,-12.8906250000,-0.3129726350,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3895,2,1,-4.0664062500,-0.2789022624,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3896,2,1,-14.0742187500,-0.3175424933,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3897,2,1,-2.8359375000,-0.2741514146,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3898,2,1,-8.7138671875,-0.2968461215,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3899,2,1,-12.2070312500,-0.3103332520,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3900,2,1,-10.9570312500,-0.3055070043,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3901,2,1,-12.8007812500,-0.3126257658,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3902,2,1,-12.2402343750,-0.3104614615,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3903,2,1,-11.7578125000,-0.3085988164,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3904,2,1,-9.4062500000,-0.2995194197,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3905,2,1,-5.4484863281,-0.2842384875,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3906,2,1,-9.2421875000,-0.2988859713,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3907,2,1,-2.7753906250,-0.2739176452,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3908,2,1,-4.7387695312,-0.2814982533,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3909,2,1,-8.3183593750,-0.2953190804,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3910,2,1,-2.5859375000,-0.2731861770,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3911,2,1,-5.3005371094,-0.2836672366,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3912,2,1,-10.2070312500,-0.3026112318,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3913,2,1,-6.2788085938,-0.2874443531,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3914,2,1,-7.5117187500,-0.2922046185,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3915,2,1,-9.1425781250,-0.2985013723,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3916,2,0,0.0000000000,-0.2632018626,-0.263202,0.542169,6.656030,-157.414551,,,0.0000000000
3917,2,1,-10.8085937500,-0.3049338758,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3918,2,1,-5.3466796875,-0.2838453948,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3919,2,1,-4.5205078125,-0.2806555629,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3920,2,1,-5.1591796875,-0.2831214666,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3921,2,1,-6.6665039062,-0.2889412642,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3922,2,1,-8.2226562500,-0.2949495614,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3923,2,1,-8.9257812500,-0.2976643443,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3924,2,1,-7.3164062500,-0.2914505303,-0.263202,0.542169,6.656030,-157.414551,0.675436,-0.167506,
3925,2,1,-13.1562500000,-0.3139982224,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3926,2,1,-13.3437500000,-0.3147221506,-0.263202,0.542169,6.656030,-157.414551,0.299243,-0.073751,
3927,2,1,-9.1127929688,-0.2983863950,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3928,2,1,-8.8417968750,-0.2973400652,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3929,2,1,-9.6632690430,-0.3005117774,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3930,2,1,-13.5214843750,-0.3154083490,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3931,2,1,-8.4501953125,-0.2958281040,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3932,2,1,-5.1914062500,-0.2832458913,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3933,2,1,-10.2294921875,-0.3026979566,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3934,2,1,-10.6093750000,-0.3041647077,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3935,2,1,-13.3515625000,-0.3147522807,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3936,2,1,-11.8945312500,-0.3091266751,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3937,2,1,-10.5800781250,-0.3040515780,-0.263202,0.542169,6.656030,-157.414551,0.044103,-0.006528,
3938,2,1,-6.6054687500,-0.2887055874,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3939,2,1,-14.0664062500,-0.3175123036,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3940,2,1,-10.8398437500,-0.3050545454,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3941,2,1,-13.0878906250,-0.3137342632,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3942,2,1,-13.2226562500,-0.3142545819,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3943,2,1,-12.0488281250,-0.3097224236,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3944,2,1,-11.7763671875,-0.3086704612,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3945,2,1,-9.7707519531,-0.3009267747,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3946,2,1,-10.4443359375,-0.3035274744,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3947,2,1,-12.0976562500,-0.3099109530,-0.263202,0.542169,6.656030,-157.414551,0.024620,-0.003104,
3948,2,1,-9.9023437500,-0.3014348447,-0.263202,0.542169,6.656030,-157.414551,0.005764,-0.000645,
3949,2,1,-2.2773437500,-0.2719946802,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3950,2,1,-2.0585937500,-0.2711500823,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3951,2,1,-9.7773437500,-0.3009522259,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3952,2,1,-9.0488281250,-0.2981394231,-0.263202,0.542169,6.656030,-157.414551,0.900657,-0.275070,
3953,2,1,-4.2680664062,-0.2796808779,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3954,2,1,-4.6640625000,-0.2812098265,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3955,2,1,-5.1923828125,-0.2832496762,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3956,2,1,-5.2216796875,-0.2833627760,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3957,2,1,-4.3295898438,-0.2799184322,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3958,2,1,-3.0454101562,-0.2749601901,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3959,2,1,-0.7070313096,-0.2659316957,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3960,2,1,-2.8251953125,-0.2741099596,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3961,2,1,-7.1660156250,-0.2908698618,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3962,2,1,-6.4453125000,-0.2880872190,-0.263202,0.542169,6.656030,-157.414551,1.404840,-0.615761,
3963,2,1,-5.5654296875,-0.2846899927,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3964,2,1,-7.5585937500,-0.2923856080,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3965,2,1,-6.8281250000,-0.2895652652,-0.263202,0.542169,6.656030,-157.414551,0.793161,-0.169519,
3966,2,1,-7.6220703125,-0.2926307023,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3967,2,1,-6.5671386719,-0.2885576189,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3968,2,1,-5.3251953125,-0.2837624550,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3969,2,1,-5.4150390625,-0.2841093540,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3970,2,1,-6.6663818359,-0.2889407873,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3971,2,1,-8.7207031250,-0.2968725264,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
3972,2,1,-10.3769531250,-0.3032673001,-0.263202,0.542169,6.656030,-157.414551,0.139903,-0.020042,
